circuito,escuela,mesa,nombre,votos,perc,percAbs
0668B,JARDIN DE INFANTES N°914,0213400413X,VALORES EN ACCION,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400413X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400413X,ESPERANZA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400413X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400413X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400413X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400414X,CELESTE Y BLANCA - 2,65.0,53.71,26.2
0668B,JARDIN DE INFANTES N°914,0213400414X,CELESTE Y BLANCA - 1,56.0,46.28,22.58
0668B,JARDIN DE INFANTES N°914,0213400414X,FALTA MENOS PARA VIVIR SIN MIEDO,39.0,58.2,15.72
0668B,JARDIN DE INFANTES N°914,0213400414X,LA FUERZA DEL CAMBIO,28.0,41.79,11.29
0668B,JARDIN DE INFANTES N°914,0213400414X,LIBERTAD POR SIEMPRE,49.0,100.0,19.75
0668B,JARDIN DE INFANTES N°914,0213400414X,A- UNIR Y FORTALECER LA IZQUIERDA,7.0,87.5,2.82
0668B,JARDIN DE INFANTES N°914,0213400414X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,12.5,0.4
0668B,JARDIN DE INFANTES N°914,0213400414X,CELESTE,1.0,100.0,0.4
0668B,JARDIN DE INFANTES N°914,0213400414X,A- AZUL Y ROJO,1.0,100.0,0.4
0668B,JARDIN DE INFANTES N°914,0213400414X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.4
0668B,JARDIN DE INFANTES N°914,0213400414X,VALORES EN ACCION,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400414X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400414X,ESPERANZA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400414X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400414X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400414X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400414X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400414X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,A- AZUL Y ROJO,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,FALTA MENOS PARA VIVIR SIN MIEDO,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,LA FUERZA DEL CAMBIO,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,LIBERTAD POR SIEMPRE,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,A- UNIR Y FORTALECER LA IZQUIERDA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,VALORES EN ACCION,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,ESPERANZA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400415X,CELESTE,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400416X,CELESTE Y BLANCA - 1,60.0,50.42,25.97
0668B,JARDIN DE INFANTES N°914,0213400416X,CELESTE Y BLANCA - 2,59.0,49.57,25.54
0668B,JARDIN DE INFANTES N°914,0213400416X,FALTA MENOS PARA VIVIR SIN MIEDO,29.0,50.87,12.55
0668B,JARDIN DE INFANTES N°914,0213400416X,LA FUERZA DEL CAMBIO,28.0,49.12,12.12
0668B,JARDIN DE INFANTES N°914,0213400416X,LIBERTAD POR SIEMPRE,42.0,100.0,18.18
0668B,JARDIN DE INFANTES N°914,0213400416X,A- UNIR Y FORTALECER LA IZQUIERDA,6.0,75.0,2.59
0668B,JARDIN DE INFANTES N°914,0213400416X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,2.0,25.0,0.86
0668B,JARDIN DE INFANTES N°914,0213400416X,A- AZUL Y ROJO,2.0,100.0,0.86
0668B,JARDIN DE INFANTES N°914,0213400416X,VALORES EN ACCION,1.0,100.0,0.43
0668B,JARDIN DE INFANTES N°914,0213400416X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.43
0668B,JARDIN DE INFANTES N°914,0213400416X,A- UNIDAD OBRERA,1.0,100.0,0.43
0668B,JARDIN DE INFANTES N°914,0213400416X,CELESTE,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400416X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400416X,ESPERANZA,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400416X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400416X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400416X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668B,JARDIN DE INFANTES N°914,0213400416X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,CELESTE Y BLANCA - 1,69.0,57.98,33.65
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,CELESTE Y BLANCA - 2,50.0,42.01,24.39
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,LA FUERZA DEL CAMBIO,31.0,57.4,15.12
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,FALTA MENOS PARA VIVIR SIN MIEDO,23.0,42.59,11.21
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,LIBERTAD POR SIEMPRE,29.0,100.0,14.14
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,CELESTE,1.0,100.0,0.48
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,A- AZUL Y ROJO,1.0,100.0,0.48
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,A- UNIDAD OBRERA,1.0,100.0,0.48
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,VALORES EN ACCION,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,A- UNIR Y FORTALECER LA IZQUIERDA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400417X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,CELESTE Y BLANCA - 1,59.0,54.12,24.38
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,CELESTE Y BLANCA - 2,50.0,45.87,20.66
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,LIBERTAD POR SIEMPRE,62.0,100.0,25.61
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,LA FUERZA DEL CAMBIO,27.0,54.0,11.15
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,FALTA MENOS PARA VIVIR SIN MIEDO,23.0,46.0,9.5
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,8.0,61.53,3.3
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,A- UNIR Y FORTALECER LA IZQUIERDA,5.0,38.46,2.06
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,A- UNIDAD OBRERA,4.0,100.0,1.65
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,A- AZUL Y ROJO,2.0,100.0,0.82
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,"1A- TIERRA, TECHO  Y TRABAJO",2.0,100.0,0.82
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,CELESTE,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,VALORES EN ACCION,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400418X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,CELESTE Y BLANCA - 2,68.0,52.71,29.82
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,CELESTE Y BLANCA - 1,61.0,47.28,26.75
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,LIBERTAD POR SIEMPRE,45.0,100.0,19.73
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,FALTA MENOS PARA VIVIR SIN MIEDO,20.0,50.0,8.77
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,LA FUERZA DEL CAMBIO,20.0,50.0,8.77
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,A- UNIR Y FORTALECER LA IZQUIERDA,5.0,100.0,2.19
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,"1A- TIERRA, TECHO  Y TRABAJO",4.0,100.0,1.75
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,CORRIENTE DE PENSAMIENTO AUTENTICA,2.0,100.0,0.87
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,CELESTE,1.0,100.0,0.43
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.43
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,A- AZUL Y ROJO,1.0,100.0,0.43
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,VALORES EN ACCION,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400419X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,CELESTE Y BLANCA - 2,81.0,60.44,34.03
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,CELESTE Y BLANCA - 1,53.0,39.55,22.26
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,FALTA MENOS PARA VIVIR SIN MIEDO,29.0,54.71,12.18
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,LA FUERZA DEL CAMBIO,24.0,45.28,10.08
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,LIBERTAD POR SIEMPRE,40.0,100.0,16.8
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,A- UNIR Y FORTALECER LA IZQUIERDA,3.0,100.0,1.26
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,IZQUIERDA ANTICAPITALISTA,2.0,100.0,0.84
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,A- AZUL Y ROJO,2.0,100.0,0.84
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,CELESTE,1.0,100.0,0.42
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,VALORES EN ACCION,1.0,100.0,0.42
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,A- UNIDAD OBRERA,1.0,100.0,0.42
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.42
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400420X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,CELESTE Y BLANCA - 1,75.0,53.95,30.86
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,CELESTE Y BLANCA - 2,64.0,46.04,26.33
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,LA FUERZA DEL CAMBIO,28.0,57.14,11.52
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,FALTA MENOS PARA VIVIR SIN MIEDO,21.0,42.85,8.64
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,LIBERTAD POR SIEMPRE,43.0,100.0,17.69
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,A- UNIR Y FORTALECER LA IZQUIERDA,5.0,55.55,2.05
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,4.0,44.44,1.64
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,A- UNIDAD OBRERA,2.0,100.0,0.82
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,CORRIENTE DE PENSAMIENTO AUTENTICA,1.0,100.0,0.41
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,CELESTE,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,VALORES EN ACCION,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,IZQUIERDA ANTICAPITALISTA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,A- AZUL Y ROJO,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400421X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,CELESTE Y BLANCA - 1,83.0,61.02,32.93
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,CELESTE Y BLANCA - 2,53.0,38.97,21.03
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,LA FUERZA DEL CAMBIO,28.0,51.85,11.11
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,FALTA MENOS PARA VIVIR SIN MIEDO,26.0,48.14,10.31
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,LIBERTAD POR SIEMPRE,44.0,100.0,17.46
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,A- UNIR Y FORTALECER LA IZQUIERDA,12.0,92.3,4.76
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,7.69,0.39
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,"1A- TIERRA, TECHO  Y TRABAJO",3.0,100.0,1.19
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,CELESTE,1.0,100.0,0.39
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.39
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,VALORES EN ACCION,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,A- AZUL Y ROJO,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668B,ESCUELA ESPECIAL CAMINO AL SOL,0213400422X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,CELESTE Y BLANCA - 1,74.0,65.48,33.18
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,CELESTE Y BLANCA - 2,39.0,34.51,17.48
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,FALTA MENOS PARA VIVIR SIN MIEDO,30.0,60.0,13.45
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,LA FUERZA DEL CAMBIO,20.0,40.0,8.96
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,LIBERTAD POR SIEMPRE,43.0,100.0,19.28
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,A- UNIR Y FORTALECER LA IZQUIERDA,9.0,90.0,4.03
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,10.0,0.44
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,A- UNIDAD OBRERA,2.0,100.0,0.89
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,"1A- TIERRA, TECHO  Y TRABAJO",2.0,100.0,0.89
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,CELESTE,1.0,100.0,0.44
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.44
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,A- AZUL Y ROJO,1.0,100.0,0.44
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,VALORES EN ACCION,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400423X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,CELESTE Y BLANCA - 1,61.0,51.69,26.99
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,CELESTE Y BLANCA - 2,57.0,48.3,25.22
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,FALTA MENOS PARA VIVIR SIN MIEDO,33.0,56.89,14.6
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,LA FUERZA DEL CAMBIO,25.0,43.1,11.06
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,LIBERTAD POR SIEMPRE,35.0,100.0,15.48
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,A- UNIR Y FORTALECER LA IZQUIERDA,6.0,85.71,2.65
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,14.28,0.44
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,A- AZUL Y ROJO,3.0,100.0,1.32
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,CELESTE,2.0,100.0,0.88
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.44
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,A- UNIDAD OBRERA,1.0,100.0,0.44
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,"1A- TIERRA, TECHO  Y TRABAJO",1.0,100.0,0.44
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,VALORES EN ACCION,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400424X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,CELESTE Y BLANCA - 2,63.0,50.8,26.8
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,CELESTE Y BLANCA - 1,61.0,49.19,25.95
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,FALTA MENOS PARA VIVIR SIN MIEDO,34.0,54.83,14.46
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,LA FUERZA DEL CAMBIO,28.0,45.16,11.91
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,LIBERTAD POR SIEMPRE,40.0,100.0,17.02
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,A- UNIR Y FORTALECER LA IZQUIERDA,5.0,83.33,2.12
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,1.0,16.66,0.42
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,CELESTE,1.0,100.0,0.42
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,IZQUIERDA ANTICAPITALISTA,1.0,100.0,0.42
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,A- AZUL Y ROJO,1.0,100.0,0.42
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,VALORES EN ACCION,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,CORRIENTE DE PENSAMIENTO AUTENTICA,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,ESPERANZA,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,ACCION Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,C- ANTICORRUPCIÓN,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,A- UNIDAD OBRERA,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,"1A- TIERRA, TECHO  Y TRABAJO",0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400425X,VALORES Y SOLIDARIDAD,0.0,0.0,0.0
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400426X,CELESTE Y BLANCA - 1,70.0,59.82,31.11
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400426X,CELESTE Y BLANCA - 2,47.0,40.17,20.88
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400426X,LIBERTAD POR SIEMPRE,53.0,100.0,23.55
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400426X,FALTA MENOS PARA VIVIR SIN MIEDO,25.0,56.81,11.11
0668B,ESCUELA PARROQUIAL SANTA MARTA,0213400426X,LA FUERZA DEL CAMBIO,19.0,43.18,8.44
